pagSeccion;titulo;href
https://www.pagina12.com.ar/secciones/el-pais?page=407;"Alberto Fernández sobre la licitación por la Hidrovía: ""No pensamos en prorrogar la concesión""";https://www.pagina12.com.ar/322278-alberto-fernandez-sobre-la-licitacion-por-la-hidrovia-no-pen
https://www.pagina12.com.ar/secciones/el-pais?page=407;Murió el dirigente justicialista Osvaldo Mércuri;https://www.pagina12.com.ar/322164-murio-el-dirigente-justicialista-osvaldo-mercuri
https://www.pagina12.com.ar/secciones/el-pais?page=407;¿Por qué la derecha eligió a la educación como caballito de batalla?;https://www.pagina12.com.ar/322182-por-que-la-derecha-eligio-a-la-educacion-como-caballito-de-b
https://www.pagina12.com.ar/secciones/el-pais?page=407;El Acuerdo de precios y salarios, desafíos y escollos;https://www.pagina12.com.ar/322197-el-acuerdo-de-precios-y-salarios-desafios-y-escollos
https://www.pagina12.com.ar/secciones/el-pais?page=407;La aclaración de las Madres de Plaza de Mayo Línea Fundadora;https://www.pagina12.com.ar/322215-la-aclaracion-de-las-madres-de-plaza-de-mayo-linea-fundadora
https://www.pagina12.com.ar/secciones/el-pais?page=407;Cuenta regresiva para el dúo Bruglia-Bertuzzi, nombrados a dedo por el macrismo ;https://www.pagina12.com.ar/322217-cuenta-regresiva-para-el-duo-bruglia-bertuzzi-nombrados-a-de
https://www.pagina12.com.ar/secciones/el-pais?page=407;Clases presenciales: los docentes advierten sobre el estado de las escuelas, el riesgo de las burbujas y del transporte público;https://www.pagina12.com.ar/322227-clases-presenciales-los-docentes-advierten-sobre-el-estado-d
https://www.pagina12.com.ar/secciones/el-pais?page=407;Los insólitos partes del espionaje ilegal en las cárceles;https://www.pagina12.com.ar/322236-los-insolitos-partes-del-espionaje-ilegal-en-las-carceles
https://www.pagina12.com.ar/secciones/el-pais?page=407;Todos presentes, todos respaldan;https://www.pagina12.com.ar/322237-todos-presentes-todos-respaldan
https://www.pagina12.com.ar/secciones/el-pais?page=407;Alberto Fernández quiere un PJ con un toque del Frente Amplio;https://www.pagina12.com.ar/322241-alberto-fernandez-quiere-un-pj-con-un-toque-del-frente-ampli
https://www.pagina12.com.ar/secciones/el-pais?page=408;El Gobierno envió 10 toneladas de oxígeno medicinal a Bolivia para atender casos de covid-19;https://www.pagina12.com.ar/322174-el-gobierno-envio-10-toneladas-de-oxigeno-medicinal-a-bolivi
https://www.pagina12.com.ar/secciones/el-pais?page=408;Emmanuel Macron destacó su diálogo con Alberto Fernández ;https://www.pagina12.com.ar/322160-emmanuel-macron-destaco-su-dialogo-con-alberto-fernandez
https://www.pagina12.com.ar/secciones/el-pais?page=408;"Axel Kicillof: ""Ya tenemos casi 2 millones de inscriptos para vacunarse""";https://www.pagina12.com.ar/322158-axel-kicillof-ya-tenemos-casi-2-millones-de-inscriptos-para-
https://www.pagina12.com.ar/secciones/el-pais?page=408;"Para Kulfas, el acuerdo para ofertar carne vacuna con rebajas se ""cumplió de manera muy razonable""  ";https://www.pagina12.com.ar/322154-para-kulfas-el-acuerdo-para-ofertar-carne-vacuna-con-rebajas
https://www.pagina12.com.ar/secciones/el-pais?page=408;Tras la feria se reanudan las audiencias;https://www.pagina12.com.ar/322095-tras-la-feria-se-reanudan-las-audiencias
https://www.pagina12.com.ar/secciones/el-pais?page=408;Otra postergación de las audiencias que ya es sospechosa;https://www.pagina12.com.ar/322096-otra-postergacion-de-las-audiencias-que-ya-es-sospechosa
https://www.pagina12.com.ar/secciones/el-pais?page=408;La respuesta del juez Roberto Andrés Gallardo a la fake news del gobierno porteño;https://www.pagina12.com.ar/321969-la-respuesta-del-juez-roberto-andres-gallardo-a-la-fake-news
https://www.pagina12.com.ar/secciones/el-pais?page=408;Alberto Fernández recibió el apoyo de Macron en las negociaciones con el FMI;https://www.pagina12.com.ar/321992-alberto-fernandez-recibio-el-apoyo-de-macron-en-las-negociac
https://www.pagina12.com.ar/secciones/el-pais?page=408;Insólito uso de una prueba de daltonismo de parte del PRO;https://www.pagina12.com.ar/322024-insolito-uso-de-una-prueba-de-daltonismo-de-parte-del-pro
https://www.pagina12.com.ar/secciones/el-pais?page=408;The Lancet y Gamaleya dejaron en ridículo a la oposición macrista;https://www.pagina12.com.ar/322057-the-lancet-y-gamaleya-dejaron-en-ridiculo-a-la-oposicion-mac
https://www.pagina12.com.ar/secciones/el-pais?page=408;Legisladores e investigadores analizaron los riesgos sanitarios en las escuelas porteñas;https://www.pagina12.com.ar/322061-legisladores-e-investigadores-analizaron-los-riesgos-sanitar
https://www.pagina12.com.ar/secciones/el-pais?page=409;La estrategia para atravesar la pandemia y seguir siendo un destino turístico;https://www.pagina12.com.ar/322063-la-estrategia-para-atravesar-la-pandemia-y-seguir-siendo-un-
https://www.pagina12.com.ar/secciones/el-pais?page=409;El Palacio San Martín, sede de la Cancillería, ya no se puede alquilar para fiestas;https://www.pagina12.com.ar/322066-el-palacio-san-martin-sede-de-la-cancilleria-ya-no-se-puede-
https://www.pagina12.com.ar/secciones/el-pais?page=409;Robo en la sede de Madres de Plaza de Mayo - Línea Fundadora de Tucumán;https://www.pagina12.com.ar/322068-robo-en-la-sede-de-madres-de-plaza-de-mayo-linea-fundadora-d
https://www.pagina12.com.ar/secciones/el-pais?page=409;La interna de Juntos por el Cambio: un encuentro para marcarle la cancha a la pata peronista de la alianza;https://www.pagina12.com.ar/322076-la-interna-de-juntos-por-el-cambio-un-encuentro-para-marcarl
https://www.pagina12.com.ar/secciones/el-pais?page=409;Postergar o suspender, el dilema del Gobierno ante las PASO;https://www.pagina12.com.ar/322078-postergar-o-suspender-el-dilema-del-gobierno-ante-las-paso
https://www.pagina12.com.ar/secciones/el-pais?page=409;Clases presenciales: El gobierno porteño publica un protocolo y los gremios docentes lo evaluarán la semana que viene;https://www.pagina12.com.ar/322081-clases-presenciales-el-gobierno-porteno-publica-un-protocolo
https://www.pagina12.com.ar/secciones/el-pais?page=409;Las pensiones de Cristina Kirchner: ¿Por qué la Anses apeló el fallo judicial?;https://www.pagina12.com.ar/322089-las-pensiones-de-cristina-kirchner-por-que-la-anses-apelo-el
https://www.pagina12.com.ar/secciones/el-pais?page=409;Recuerdo y pedido de justicia por Iron Mountain;https://www.pagina12.com.ar/321962-recuerdo-y-pedido-de-justicia-por-iron-mountain
